name,email,password
Christina Nelson, "christina.nelson@uwaterloo.ca", "d4c66bc0b9efbaed1b59ae1baf8fac5491e05b78ae8fe40f7d4661b2e3d6bee9"
Charles Turner, "charles.turner@uwaterloo.ca", "d7f56145e041d88b3ff8aba85e4a604067cd01494a78fa293211f0550797bff6"
Andrea Foster, "andrea.foster@uwaterloo.ca", "acbf662a9e0c1a31042bf0a0365bb79eda36c084b13f564218f7cedd24b236bf"
Virginia West, "virginia.west@uwaterloo.ca", "3158e6360dc1af3ddf8250f1dd2d79eb6d8e5b372349594ea43dde4859644ab0"
Evelyn Long, "evelyn.long@uwaterloo.ca", "55de10f82441e3b119b66e5b79cebb832370e193973a8ababdc4a295495f4ecf"
Brittany James, "brittany.james@uwaterloo.ca", "542334146e2b2e2409eab9bcb3e9a3ed13cc1665593fbfdf6d3124f13bf612b2"
Janice James, "janice.james@uwaterloo.ca", "d66bcef467b7e879284196b65afe6d484c74da582cf4a4824f2622cd991627bf"
Douglas Brown, "douglas.brown@uwaterloo.ca", "b0586f344af595e43b4f569fdcc98d657cfdbbe0d3ea6573d7eae8e9bc0cca68"
Scott Warren, "scott.warren@uwaterloo.ca", "60ac5f22df0f4163629b7a86e176e3cd4b757837f31cf36cd3407ad213d20a87"
Doris Crawford, "doris.crawford@uwaterloo.ca", "7fb9ef81222e4c537c5d5da7b91fd4d7fd9bb98df3b8f0ae971299e6c717d4ac"
Billy Washington, "billy.washington@uwaterloo.ca", "dc984cbc78e2e3ae76e8debeedd956f45b66d910efd6f83c57506ad5f3998478"
Adam Hernandez, "adam.hernandez@uwaterloo.ca", "f4f724f6c1c0a63062905de6dbec4e1700ea1170682ec181db4c251e22dc71e1"
Anna Woods, "anna.woods@uwaterloo.ca", "ef7e1722d80fde0542eac02da992502680c24e5d597fb641e5fe91a3c41b5ae0"
Amanda Gutierrez, "amanda.gutierrez@uwaterloo.ca", "a417396cd834912060e187e4f1b06b3033a12eaf495d6b50e5ca1985ded82132"
Anthony Woods, "anthony.woods@uwaterloo.ca", "50479b72cee5bd7962e032d2dd9106fff9c0d833a09d7e780c92b53e2eb3f390"
Jeremy Mitchell, "jeremy.mitchell@uwaterloo.ca", "96243f6966e7bbdfea40744c84db1b148833e9e6a2aa15a046dd7fbead99c7b0"
Donna Ward, "donna.ward@uwaterloo.ca", "d049b8627269dabd14c0e1590fd01251706bc8cdd97c97652a3b8b873419a6b6"
Angela Sanchez, "angela.sanchez@uwaterloo.ca", "00310968f84952ac3bd24d77c42c48bd7ac8d612fb04ebced8459725d8517b24"
Karen Gibson, "karen.gibson@uwaterloo.ca", "d3ad3f068641a21b6f62c10ada49f9a610bf5b6a67d04df58b47261b849289f3"
Margaret Perez, "margaret.perez1@uwaterloo.ca", "febdaef861c07e26fb678f6f7dc74220a270ca3864117a708772c2741b648cb8"
Sandra Morgan, "sandra.morgan@uwaterloo.ca", "6fdba8b4677dc1a990e67c0cd3982ce1794cb8ce76a7fe03cf235ec6db4af1f0"
Evelyn Mason, "evelyn.mason@uwaterloo.ca", "19399e651fee05b7fadff7c3878766576ea6fece593760abc3db9d0e4aecc5c6"
Logan Castro, "logan.castro@uwaterloo.ca", "7f15ff74ccb0269912528c076f1174dfc5335e20261280710dedc2823fd3db36"
Benjamin Bailey, "benjamin.bailey@uwaterloo.ca", "2cb6c0dc7581c0a231e4e16fde609e4977f2cfdf8fcca5607c523099351423a6"
Bobby Long, "bobby.long@uwaterloo.ca", "e96b6dab6a884bb47b0d5b1f0dadca6a798bc8b6e7d7d7b8362b944ad4cf6beb"
Louis Graham, "louis.graham@uwaterloo.ca", "55699a4210cd3c956b1c04c397ebe08144c0798292be249adffce7dbf3432efa"
Catherine Peterson, "catherine.peterson@uwaterloo.ca", "0d99b132cb1659e02a35632db2928bb268d275a62cf337a2b836cdf32d93e627"
Nathan Morales, "nathan.morales@uwaterloo.ca", "d23cbf369798597f6a1b56a99b1307c5d8661ef4393a65f306a3e5b995dfcc44"
Frances Johnson, "frances.johnson@uwaterloo.ca", "f18e06bdb623600c28f24b37eee1b457ee142078de3cace0e715c596dad6df6a"
Lori West, "lori.west@uwaterloo.ca", "fba6ef8cb19e81c37342aa72fd9714c8fc8ff97a3baad8b2c422b9e0c98efbdb"
Natalie White, "natalie.white@uwaterloo.ca", "701f214e88c5f7e27391db33761546afb37d2197afcf6565d7a8cb6c4663a841"
Michael Warren, "michael.warren@uwaterloo.ca", "138a4ab7fd10afa5a0b8ab8bfa049e1055e4a367f15e068b734d0e18c78e7233"
Paul Alexander, "paul.alexander@uwaterloo.ca", "071582a12f38f834356dece0411325dc08532b9f0ca04cd3bc72eb913fa625dd"
Albert Perry, "albert.perry@uwaterloo.ca", "030b57494fbc34a3485e0716bddbc4fc368bb81c492784e6f1a3485772d7d9ba"
Rachel Wells, "rachel.wells@uwaterloo.ca", "4b08296ff69ef2adedfc9f6903dc1154202c52901431121ae19986b502493623"
Natalie Hernandez, "natalie.hernandez@uwaterloo.ca", "b900972b65e9e92edad97877f65b3b82a6c62c7a9eeb197ae29794ec13bff886"
Noah Herrera, "noah.herrera@uwaterloo.ca", "a8323c8e73ea17f067412b43fe2bca9161c5ed5f3eb28eb3a7d4092005699adf"
Brittany Clark, "brittany.clark@uwaterloo.ca", "9226bd13965e78391731696066b7c3d5d67dc12549c5e8b75a469dc74524757b"
Lawrence Gray, "lawrence.gray@uwaterloo.ca", "ffeaa2ca5ffb2ef5e6dd6827788a65b7bfcba5fb008cdb440cffdc48358928d4"
Ralph Simpson, "ralph.simpson@uwaterloo.ca", "5fbee829f064264e8bb41350ed125bfb7ffeda53bb7801cca96d6059cd8ae736"
Sara Herrera, "sara.herrera@uwaterloo.ca", "19419b3ef221999af6a1bee3071407ba583fa71fd2fe710afc04962769927fa0"
Lawrence Tucker, "lawrence.tucker@uwaterloo.ca", "3c12337204ce9d720b84d7b7da388253384a652269ae818b2a853b1a9859e2c8"
Kathleen Allen, "kathleen.allen@uwaterloo.ca", "d7eea5815bdffb2f0fb44f422a17982fe11c5b7088653171df0115e818e566f0"
Jean Ford, "jean.ford@uwaterloo.ca", "11e441c50aa07beffc7523cbf758b37e918a2adc02875c4dca962b3446132a51"
Debra Simmons, "debra.simmons@uwaterloo.ca", "8b6ad5b9b567f07523e5e748acd6ec2fa141c791b97e5f7bc164996288739c4f"
Sophia Medina, "sophia.medina@uwaterloo.ca", "0de3e235e703f06f9387b8aec3b4949768a0e7745b5f352da9c365d314e008fe"
Heather Salazar, "heather.salazar@uwaterloo.ca", "380d48ddfa3ee4f62f67bfc6ebbf09900b5b919ce0b29e87520cf06caeddffce"
Ryan Taylor, "ryan.taylor@uwaterloo.ca", "cec3071c0b5f2471996b8b07b8bfa66721114c393e009a4c98354e63102bdb6a"
Frances Coleman, "frances.coleman@uwaterloo.ca", "76c505364591f96841c4d3ee9972f72e8ef9f30ce8df0a5e2323c0af9c7cd3cf"
Katherine Anderson, "katherine.anderson@uwaterloo.ca", "30fa270e41227d976038833aa3cefffbee73beb7146879310d4340712dfe2ad1"
Kathryn Edwards, "kathryn.edwards@uwaterloo.ca", "872abc8bdf3e195abd0f4c9aef862e187ff3b6a143d6991b10794fa877fd2431"
Edward Ellis, "edward.ellis@uwaterloo.ca", "e25ac9a5a8fff5130afc2b95ab557579f613ca9656288c5a9a844f1231877490"
Laura Morgan, "laura.morgan@uwaterloo.ca", "809cd561a09ae211c235512961979c7adc4c76405afd7e37c18a7322eef6d866"
Jennifer Turner, "jennifer.turner@uwaterloo.ca", "23fbeeb3588fee068479c803fc450d418a23e04f97d995aaca411ddd9a4b3b16"
Adam Palmer, "adam.palmer@uwaterloo.ca", "2475e76840e6f70403c599df4b5e4dadb2a00ba5e8d8dc0daf5816d2f8073453"
Alice Butler, "alice.butler@uwaterloo.ca", "175a7376c3927182fd6a7b7728e00078ad09a405746ec708ca85d45426511cab"
Noah Reyes, "noah.reyes@uwaterloo.ca", "d0d35ca67155a6a6841dd42b7f8d5cfbe9020cdb0d1abc358869ab0d24ab5c1e"
Rebecca Campbell, "rebecca.campbell@uwaterloo.ca", "6c969d8ee3b841ae31b22e494b4d818cb45be97cd61d20fcc2f360bf6e9abc1a"
Janet Bryant, "janet.bryant@uwaterloo.ca", "1b3aac4966e8f28eba20245c6da51b16e39944f67e51d0cf996255c715abd251"
Sarah Phillips, "sarah.phillips@uwaterloo.ca", "2c8c4e3e41388e8115d2a553bca04cc6dc0fffb58fb5bc6b0055a563936befd9"
Rachel Medina, "rachel.medina@uwaterloo.ca", "c65aa7ea4d9b06c7b847886c13c9a4badd17f089fc9c4bd315364d766827abe6"
Dennis Ramirez, "dennis.ramirez@uwaterloo.ca", "9ece6d094a2b364fb59c01bbee573b33d7c7eb7fb32e62aa329083aadfac1358"
Lisa Schmidt, "lisa.schmidt@uwaterloo.ca", "91023fe037be1b52645704763b832868b2fba1b9257e3a0067438bee2f01e0a7"
Zachary Hunter, "zachary.hunter@uwaterloo.ca", "3b7cf1a76190208dd8b604960b4859f522e43c161f3a54cb7dfee6cd546ff8e2"
Gerald Freeman, "gerald.freeman@uwaterloo.ca", "3089e4f89b3b2184d3ecb90a98b4f381f8e4ea78c2eb776d3c7494ad81f72f6d"
Dennis Ford, "dennis.ford@uwaterloo.ca", "4a20b529764343d50ad459886f7f00e5fd0bd7b5d723fc3ce90f73c10ecc3a27"
Samuel Tran, "samuel.tran@uwaterloo.ca", "8496f467b7a8d9a7151900fa0851e3f21fea86985a67079908450c9034265dc5"
Brandon Castro, "brandon.castro@uwaterloo.ca", "0030bc78f15d44d31fbf6f1a26d7ca6aa2d3997e04d1c6e8db436e0108ff8a3c"
Julia Salazar, "julia.salazar@uwaterloo.ca", "cc4bb35d79d20544647548d4a96ec9a7a9c277f35a237a34504501268faa2ef4"
Danielle Simpson, "danielle.simpson@uwaterloo.ca", "3e17e8a79332c323c7ae1a521e5917baeb375a346bcaa8e1e4b119664e33b2aa"
Dylan Murray, "dylan.murray@uwaterloo.ca", "6699f188995edba7acb22c26d0ae2556c628eeda2a0bb66aa6e4bc13cdb96fbe"
Jennifer Medina, "jennifer.medina@uwaterloo.ca", "15fa474411909ab4fb202a86873617f84b5f01fc527141ccf028070f5d42aab3"
William Sanchez, "william.sanchez@uwaterloo.ca", "b9369660fce37be2c60987700b4829cf88b49a182a22a6b4dc503308e870617d"
Brittany Washington, "brittany.washington@uwaterloo.ca", "753e5e98956b6821c0aaacc9dc0a86a86f663d90ffea380c0b6d1b075305a0f4"
Maria Crawford, "maria.crawford@uwaterloo.ca", "d835a0867ff0df9bb86ae9f476e340ddf5a3e3185995b250262aa1a635a389a6"
Joshua Wilson, "joshua.wilson@uwaterloo.ca", "6683b9ec26585fd05bd4b6242c36eeb217e96d26314f5bdd96720f882baccf10"
Billy Ross, "billy.ross@uwaterloo.ca", "293203b67182ecdacee3d14b6fac19c41f54453f3c231465c337974f0c68945a"
Ann Perez, "ann.perez@uwaterloo.ca", "175bb7570677bdc7c7078426e9dc183d6d3152d9d34ea853318b746fb578d97b"
Shirley Harris, "shirley.harris@uwaterloo.ca", "c6175a49c4d7354160306f3e5f4c7136612aecdc25a2a6fb9911dcfdab5edd41"
Jesse Ellis, "jesse.ellis@uwaterloo.ca", "a5b7d393292757f461838bd9e03bb56564afadc46b496f4ea2ad03d39f924f61"
Catherine Perez, "catherine.perez@uwaterloo.ca", "d3ce15df91ef42abf0ab03fa047cd73807029261f73645ec661adaf9f06eddd3"
Margaret Wagner, "margaret.wagner@uwaterloo.ca", "ba80b175ee5040d39b57f041d5d6141c66b96617129203ba91a482ad5dd837cc"
Jessica Medina, "jessica.medina@uwaterloo.ca", "3e0885c9d8a2684b12af4f643c22edf9c873cafc61a5f67e1004cee56d593f62"
Zachary Henderson, "zachary.henderson@uwaterloo.ca", "a5cfd08772728f1c5029c5e43cf1bc8905f3d1c6c8e4c316d9b25965459119ab"
Harry Allen, "harry.allen@uwaterloo.ca", "a47c7f1e6119cd774a48a0b8ed7134229ee6e66a0cb71cdd3cfbfab8ed593bc7"
Debra Stone, "debra.stone@uwaterloo.ca", "69bbff59077436e63a68852b9f46d7b50058d6ea68b6b06d6b760e47539eaff2"
Brandon Henry, "brandon.henry@uwaterloo.ca", "b1c9d18a336e1b377a31346e4c01d194611473247107ae16cd45399940de985b"
Charles Nichols, "charles.nichols@uwaterloo.ca", "919d3deaf88a49ea95b77598227069bb27d9b6bf60cbbac5e4cb093ac5e7d93a"
Christina Anderson, "christina.anderson@uwaterloo.ca", "41ad0e7b1237f4eddbaf6f6569f42be89942036d77669e20c1a20153515c93ac"
Heather Black, "heather.black@uwaterloo.ca", "1cc6172370595386280037352cbe60cecd1137c417f7ed69020976a20468243c"
Timothy Nichols, "timothy.nichols@uwaterloo.ca", "7f3be781646ff0fc4d7c54483a742a2c963427c86296df8ff46020957b28e393"
Amanda Martinez, "amanda.martinez@uwaterloo.ca", "538230e91fa448bd6b798668ed66aee937b337896f6669a13f0d56904feeae8f"
Henry Peterson, "henry.peterson@uwaterloo.ca", "5ff3d4758bf435499810b04b3cc1b1f679de6d271d249f810f301d3b07602b4b"
Helen Kennedy, "helen.kennedy@uwaterloo.ca", "17c90a29b13309d8bf83a084a9bd887891fd219aba795dc5df629aaf58a7b048"
Zachary Hayes, "zachary.hayes@uwaterloo.ca", "3187bd5a06e580d35a9ce7aa38c4e4d4a3d4b11f47bf3ddfc0a5760f43981f71"
Christopher Owens, "christopher.owens@uwaterloo.ca", "28a5e9ba85b0f55de0c1739791dbe8f43627bc24aa93485e1a9be70078fe54ca"
Sarah Fox, "sarah.fox@uwaterloo.ca", "6477014d073ce833f53e5632ad0dff6dee3c0e85cf3cf671ec5902c50fa59e99"
Dylan Lopez, "dylan.lopez@uwaterloo.ca", "b3beced7e906b051ccb67ce66079bd8bd9a29dff13a694a7103604b17a017492"
Barbara Wilson, "barbara.wilson@uwaterloo.ca", "23a28b9a43a11e8a98a4b476f499c993abfce7a827ed8db82e7c81a39b4ef1a7"
Jack Patterson, "jack.patterson@uwaterloo.ca", "df83ec64bb8a594a02056ed0a2906e13b6c0a8da60113dc32c4dcbbacf60337e"
Arthur Ellis, "arthur.ellis@uwaterloo.ca", "ff3351a33a2a6c4d08a2d0f3e7b9c719d426ee8a5c4130f9686bc23e2a3e82df"
Jeremy Jimenez, "jeremy.jimenez@uwaterloo.ca", "9ca8f2207bc0734f82eb81773a584937ab76a19237e51a5dd6233ccfcc867127"
Barbara Schmidt, "barbara.schmidt@uwaterloo.ca", "903d3ce9b7c196ae67db99b17ca446752a15fbb7e75fca71c9f68b2e703d0974"
Betty Stephens, "betty.stephens@uwaterloo.ca", "4e51b5520e4d8d143443a238c343c0f77b026361da1122185282d01887a6add1"
Andrea Mitchell, "andrea.mitchell@uwaterloo.ca", "ea4f35b7ce06044f44218082cc21663f7c6305a577f0a1d150e35468433bb90c"
Brian Lopez, "brian.lopez@uwaterloo.ca", "fb4bd04e79f26618db824b8a45d4a2f576921a4ba05f0dc05e4e55105868689e"
Johnny Gonzalez, "johnny.gonzalez@uwaterloo.ca", "1c38ae79716c17b120b51f332828d45544d7fc950e14648a962f02cfd68b3c6d"
Stephanie Long, "stephanie.long@uwaterloo.ca", "632e90134fdad2d1eccd0bdc30c28cd874b12ca3c4c5351c461f3e0868928c19"
Justin Diaz, "justin.diaz@uwaterloo.ca", "9907cca7ec8fe224a8da088fca994ca98a618ad3dab945f9cff28ade6f87a539"
Beverly Sanchez, "beverly.sanchez@uwaterloo.ca", "d3384ead1583271ebe7d3444676fd80bb3c7317821dafb3b9b77b8b4f685c5e4"
Frances Taylor, "frances.taylor@uwaterloo.ca", "5354dc475745ce3aaba657947b03a52a921ad53f687f4fb49ea29c56d82c88e1"
Elizabeth Ellis, "elizabeth.ellis@uwaterloo.ca", "513752eb0739dd0bdb887d1aafea09f60e38a7185488a7dc1b148cddb997292b"
Cheryl Johnson, "cheryl.johnson@uwaterloo.ca", "91366dbaf9232ab1b4686d8690e0a2bd07e42061bba323e5df18099fa04d139a"
Elizabeth Phillips, "elizabeth.phillips@uwaterloo.ca", "84bf980cc2edd36b94f281a82525c02c706a2380bd669d2bbd2933278babc206"
Katherine Alexander, "katherine.alexander@uwaterloo.ca", "98b89509336b8a50f2beb2ad684fb7ab11a8ebe5e93a6bffb4fdee3480dbb346"
Julia Crawford, "julia.crawford@uwaterloo.ca", "41dba0dcd0fcb3514ee57faed1655238ccea2ca5d860a2efa4578ef4ccaae801"
Kelly Lee, "kelly.lee@uwaterloo.ca", "cdcd5dce9784111d00b6b09d4c241ff0c14157340968be6f15d5dca03de78632"
Vincent Bryant, "vincent.bryant@uwaterloo.ca", "1123da7802608f4534c1c572477ccfb13a3ed156fe625fb6ccbbbd282148b7f6"
Doris Chavez, "doris.chavez@uwaterloo.ca", "1c28578f3f51c58f3341179e6c646f829603a1bd76d33df2c76ec061bb38002e"
Carolyn Campbell, "carolyn.campbell@uwaterloo.ca", "fae8c281eeaacd0d6ff6c885f4fd85490afbba5cd16eaf9dd916eac2eeca04cb"
Doris Scott, "doris.scott@uwaterloo.ca", "95adbc8119b05167e4004d2318c06d0b1177600828faafac533e57f9cb99191c"
Keith Kelly, "keith.kelly@uwaterloo.ca", "47e4e8b2cc2dcfdc102b67fba0c958b82d10621fb611a729eea7be9f7a0e9cd0"
Debra Harris, "debra.harris@uwaterloo.ca", "7c8daf79b624cb382fc8dbc6996b87b7cf3392a8553e306593a028d756faf02a"
Beverly Aguilar, "beverly.aguilar@uwaterloo.ca", "a9fb6e1a4d9b57e98fadeb98ae4a0eda8058320df9a22817b02fc6732231982d"
Cheryl Ramirez, "cheryl.ramirez@uwaterloo.ca", "1ae4e542d68e9b269cb05233c33c1d9ca9188e65f45e6b440557eb33031858cb"
John Allen, "john.allen@uwaterloo.ca", "da0928f424068dc2e543aabc2779f63b1ceced4731f59cf7e98cbe8aee15dcfe"
Jacob Black, "jacob.black@uwaterloo.ca", "62a1d3ec63d1ad5d8b897e75b928f3e138925cc3155820b3318ce7455574f410"
Ashley Chavez, "ashley.chavez@uwaterloo.ca", "e68cd0d7174954cf81f1830bafaf41b2e8c732d22efabab2c642822000ac7201"
Emily Moore, "emily.moore@uwaterloo.ca", "158aa43189da22fa5bccc4d130cff96225e311368fa9eb4a00580bdbc30699a8"
Karen Evans, "karen.evans@uwaterloo.ca", "d6c19fddc2a587ff43dbfce6cdd022de25e813e128ef946615819c2b96f7f769"
Charles Miller, "charles.miller@uwaterloo.ca", "58608d9857b8b77dedc6600eedfe56fc385ac41825b7301d6db38e3063ffbe0a"
Dylan Phillips, "dylan.phillips@uwaterloo.ca", "b8d232f6b972cdcf3eb64e685a24bd8cc39dbaec3aebbade87aff3c50a2bf68c"
Roy Clark, "roy.clark@uwaterloo.ca", "9e428e5fa352ff67bede782aab9bdac59ad4864087f3f6105e4a3d5635b86f20"
Samuel Reed, "samuel.reed@uwaterloo.ca", "79124133f085ab4a2fb816a60a3fcba5d2872196f752c89900bf09a0409cfe77"
John Guzman, "john.guzman@uwaterloo.ca", "69ce259e90c2c2ae673ffbaf841b9cec3470f4adc6a3b83724348dea1f52962a"
Stephen Garza, "stephen.garza@uwaterloo.ca", "39dd303b12f0463c4c4ab0aedf877b847f107da49f6e8d930be1762fcaccdc66"
Mary Snyder, "mary.snyder@uwaterloo.ca", "28e78a5e0df2fd790480cc28361f41d9436a0afc383f26b706d878ac689311a1"
Kayla Webb, "kayla.webb@uwaterloo.ca", "3ab99df4fd6e8a223470151c857965d5f0955c742391541f24fd79224c732401"
Nicole Taylor, "nicole.taylor@uwaterloo.ca", "53f61ea3f4ed923c4b71e4ea2ae94060b437af4c67d62305a99b74e08a4bab7f"
Leonard White, "leonard.white@uwaterloo.ca", "622cb4182c8c9158e512621c9ee720337293cb4dbdc9632d19033578263168c8"
William Jordan, "william.jordan@uwaterloo.ca", "955877aa099e0b8bb65d2281b2a4f222460eb8a4543f0135ce0fea5d998b4131"
Logan Hicks, "logan.hicks@uwaterloo.ca", "56944fb824d75420ba01c45542234e7f00d7c0cb8ed3de5930096b110db9d9fd"
Dorothy Murphy, "dorothy.murphy@uwaterloo.ca", "e92ace9290713afba6dc2a23fdb229681a83fbdd8b1ef8ecb0b53bfb6f330512"
Michael Chen, "michael.chen@uwaterloo.ca", "ecddb1424308573977e0e17a6a726d60ba8bf58373cdb4fa3cad71d7599737d6"
Grace Palmer, "grace.palmer@uwaterloo.ca", "11efeb09ce077243f3a2837bf50443758b2339f304fce620cb1247c293bf00a8"
Anna Young, "anna.young@uwaterloo.ca", "24b81553e2d870cf7fcc867deedc19e9fe761030b68aafb7b24f771f86dd2ad4"
Harry Thompson, "harry.thompson@uwaterloo.ca", "66e46a1f89c63a40a3d10119658aece2dec6ecf0137387a36feacf01fff6f5c2"
Leonard Stephens, "leonard.stephens@uwaterloo.ca", "c2de3945e2044f1c854383cf77cd37de1f1deb8179cfca0260505d5ed35cc808"
Dennis Martin, "dennis.martin@uwaterloo.ca", "5d80106b836cb562e7dd925242e7a4de7dee52c1299dff06aa8d211e5d951e21"
Theresa Wallace, "theresa.wallace@uwaterloo.ca", "2dad884be6cf52b14a944da7d7d33eea3a9e0b58b4794d1cc337f5d12ef902bf"
Henry Stewart, "henry.stewart@uwaterloo.ca", "1214bc5d162739c016ea87b62956042a8670c52df8e1ab9392561588cc33bc40"
Barbara Hamilton, "barbara.hamilton@uwaterloo.ca", "4667e0eb226767235bac0c1ea1845ada051d94506ac69cd369eb6d1a99947fb2"
Douglas Miller, "douglas.miller@uwaterloo.ca", "14f37596fd4867fd3a6bbbe06e1826be58641f1822bea9b3d99383f7685620c1"
Ronald Gray, "ronald.gray@uwaterloo.ca", "c8229db800a4df78f4fe0c3034bb023cffa47eacfd6d2b1031d6762ca33607cb"
Theresa Robertson, "theresa.robertson@uwaterloo.ca", "61d27b7695534f8c9cac38e4389dfe17d2cffda63cceb6ffa9aab1b67ebef7c1"
Karen Cox, "karen.cox@uwaterloo.ca", "b840c322fce3bb08895af49a9470f8c287ad5d3b02ee33d4e488ae3208296004"
Jeffrey Marshall, "jeffrey.marshall@uwaterloo.ca", "a95dff81792e06412b85675111ce9972619434240e64455e9af65c8bfd65af4f"
Sophia Watson, "sophia.watson@uwaterloo.ca", "9ffd1c9dcb1700df8cc0f7ff0ba1beb57a644f7617edd10e35cf708dc5384db2"
Michelle Perry, "michelle.perry@uwaterloo.ca", "63700bd2707f9dd31ae58fdd102cb0a396b7ba8981b4ac032b4b3234dff81de1"
Alexis Diaz, "alexis.diaz@uwaterloo.ca", "7453c952bf57741135b7773ae7db5407555375189952c9456cb3f58bc04834fd"
Ryan Price, "ryan.price@uwaterloo.ca", "38f6f3a3727374476da070b313d649f49194a745d2d0d00b7408af196cf64d4b"
Jose Hall, "jose.hall@uwaterloo.ca", "d73cdd4df1168d2bd0dfa6d28b77decf6ff083625b48d02db84ecc0380b4b234"
Wayne Hill, "wayne.hill@uwaterloo.ca", "53f4d301ecac45d3ba4d8cbc9226a7dd3b9df0e53e79bfce3f207ca086ba5232"
Daniel Hicks, "daniel.hicks@uwaterloo.ca", "699b8dd1b948fb8af79f863c23f2a8f52cdb0a92d04fb27bcbbb7ba855998bc5"
Henry Crawford, "henry.crawford@uwaterloo.ca", "f0cf796fe0ba3550d166e312f32cdb85ba9fe1cdcc03807f085b0fc627f53589"
Kelly Gibson, "kelly.gibson@uwaterloo.ca", "4bc5c6df325da0c15ede4115b0d4179055ed1798dacda2f36967c72d44c5c5df"
Betty Soto, "betty.soto@uwaterloo.ca", "a22582b4eab148925e7c92e4845cbecc06bfac0a004cbe88374ec40cd84a2f21"
Carol Ford, "carol.ford@uwaterloo.ca", "193acc933c8abc7377cda1bfab92c0a1babe95c82ccecd6e856f410be61811fe"
George Price, "george.price@uwaterloo.ca", "20c03d7ccd2175bbe51f7e728d0a72e0e44809a44d3aaae68457caf59579cffa"
Stanley Lee, "stanley.lee@uwaterloo.ca", "12642673925994fa3954db1ea16dd77a7db7f01a838bd54eb028184e57c71711"
Brandon Moore, "brandon.moore@uwaterloo.ca", "214cbe6fe9623bac0d62d0ce865e23f488d2031e80c5426f7db5cdbc5f0cf66c"
Judith Alexander, "judith.alexander@uwaterloo.ca", "20ef249bc5337426a370fd8dfc5f43f0e9fa12b05aa7565bc51febf31c29d49e"
Melissa Morris, "melissa.morris@uwaterloo.ca", "dc7038b87b58304f23ad157bc4c1c4a0dd69caf0758ae3e5019921cb337e8b8b"
Samantha Munoz, "samantha.munoz@uwaterloo.ca", "565504e7f94597f33ac1305fefb7ff92dd8450bd6c5e9c04cadbcfec16061f75"
Christian West, "christian.west@uwaterloo.ca", "ca86a7709b2ca7cdb6d7fdab7f3af25624e4301945fcfd68d416ff4b446437a6"
Ronald Fox, "ronald.fox@uwaterloo.ca", "af642b9ac24162b533a182ba6e1010ea10847ca26ef87345690ddb48755f66ff"
Virginia Soto, "virginia.soto@uwaterloo.ca", "334154569bc2ca8af711c422c70f04b898ba3977058106c71e125729ef923566"
Donna Nguyen, "donna.nguyen@uwaterloo.ca", "9a3233f39ae9e95703b5db699e459311523b076e4c1e7fd2bf02d0e405153b28"
Joyce Martin, "joyce.martin@uwaterloo.ca", "6d5861834d04e3cc44570092599d0e61b16ca469f9b767cc826a29a2b6b502e0"
Deborah Green, "deborah.green@uwaterloo.ca", "8c0d6757ee133d6a04849b9e308e9044fe0b8f4ef9c281a9494a537cf4c6fe9c"
Jacob Medina, "jacob.medina@uwaterloo.ca", "1bda90629fa619440f1325c5ffa0c188c7febc59955e4525958d910154f9ed8d"
Doris Tucker, "doris.tucker@uwaterloo.ca", "d42963684b2a038b3d60faefb0d64c229d1cdb34b3d9541073eb6913ae60b548"
Kevin Evans, "kevin.evans@uwaterloo.ca", "33a1b7629a96d631841188308ff9ba4d35ad46a24339ac48c0c285f63cd2e540"
Philip Anderson, "philip.anderson@uwaterloo.ca", "4f084d86a1956b30f95ba6dca8c2d19fdfa9a44c5915317f83a5cb06257b073f"
Ann Murphy, "ann.murphy@uwaterloo.ca", "44cd5ab1194fd782f4f85f5f9676859aa4df4b7a7e5cca663d32786dea152df5"
Sharon Jordan, "sharon.jordan@uwaterloo.ca", "1d9f2be4e1a6c32dd59b684a5c84d017abb6c4cff36c5cbd274ee6641b881a95"
Russell Bell, "russell.bell@uwaterloo.ca", "5411d48a5c136bcd2fd29296c85c3122ea0763a0fd195efcc957de9f70940127"
Keith Edwards, "keith.edwards@uwaterloo.ca", "555752bc49d00de2535e63c3da209bfcbcb5eb55728c13a83ea89ec0d6d7ecbb"
Brian Brown, "brian.brown@uwaterloo.ca", "87e435cfdf18e124520cdce7378752493e618f98ef175aab69fed55028f7afec"
Kayla Reyes, "kayla.reyes@uwaterloo.ca", "3bc65df0a8632722ea23edfb053459b1dcae139896ebe90cd21504e1d2d65de5"
Nathan Wilson, "nathan.wilson@uwaterloo.ca", "824edc7fb5d7330a3919c0ae9178eacfe1f8e28a532d93f71c428afff22f2249"
Michael Salazar, "michael.salazar@uwaterloo.ca", "4c50c6e33ea90a857ebbfce3f0a4c5e8a473725bf3f28d5f4eb3753b24d97a49"
Virginia Alexander, "virginia.alexander@uwaterloo.ca", "a832c0384ce32cc98490a0f6e3a64c8993fc44e97a0e8a4b9321b83ef4e8ab06"
Debra Dixon, "debra.dixon@uwaterloo.ca", "1e3a48df085a67e7d3f5511f6e47505bf1dad0baae25782680fc1d3c20d8540d"
Janice Bennett, "janice.bennett@uwaterloo.ca", "a215449f91593286e54c96a028832b4f6329b9bad7c9659a116db8462d89a37a"
Janet Rogers, "janet.rogers@uwaterloo.ca", "88933673f3f9eb13c5b96f4a1e0c4881e213a181dc912114f358b6ac724451d8"
